0.0344566,-51.0665639
-0.0917016,34.7679568
-0.2166667,-78.5166667
0.2690815,6.4723242
0.2827307,34.7518631
-0.3030988,36.080026
0.3136111,32.5811111
0.3626778,-78.1306667
0.390841,9.453644
0.437773,33.203079
0.51524,35.266369
0.569369,34.561138
-0.6047266,-80.402048
0.6116137,-80.020655
-0.6413,73.158
-0.95373,100.351997
10.01644,-84.22126
10.0236936,-84.1876888
10.0636111,-69.3347222
10.0941667,-84.7308333
10.09622,-83.511528
10.1666667,-66.8833333
-10.168891,-48.3317167
10.174127,-67.999815
10.177242,-84.123795
10.1997222,-64.6366667
10.20581,-83.789238
-10.2083999,31.182529
10.2799366,-61.4493817
10.29908,-85.84211
10.306982,-84.809731
10.3156992,123.8854366
10.3333333,123.9333333
10.34214,-67.040329
10.3666667,-66.9333333
10.3673123,77.9802906
10.417847,-61.4661665
10.4555556,-84.0055556
10.491016,-66.902061
10.51305,-85.642639
10.5166667,7.4333333
10.5230675,76.2222106
10.54437,-85.695663
10.5823219,14.327545
10.6062999,104.1819
10.63065,-85.440079
10.6407389,122.9689565
10.64504,-71.637154
10.66471,-14.58852
10.6796247,-61.5307574
10.7201501,122.5621063
-10.7607339,-37.3174689
1.0805556,34.175
10.8230989,106.6296638
10.8666667,0.2
-10.9095421,-37.0747732
10.9597222,78.0819444
10.9861096,-74.7702801
-11.0069405,-68.742604
11.0168445,76.9558321
11.081,123.938
11.1781,-4.291773
11.1833333,-60.7375
11.24959,-74.18145
11.25263,-85.869652
11.2587531,75.78041
11.2752852,-15.007528
11.342235,77.7274769
11.3472222,76.795
11.411828,76.695356
-11.4314923,-61.4476964
-11.45807,34.015131
-11.50076,-77.209061
11.558831,104.917445
11.578601,-15.485023
11.588,43.145
-11.6074,34.29364
11.664325,78.1460142
11.7061111,122.3644444
11.7701254,75.4985521
11.8803372,75.3761952
11.92799,-85.959862
11.9309645,79.7851818
11.96859,-86.094582
-12.0333333,-77.1333333
-12.0478158,-77.0622028
-12.0484282,134.2294757
-12.0582305,-77.1053673
12.0666667,-84.5333333
-12.0713889,-77.1625
1.2077778,-77.2772222
12.108129,-68.930206
12.1363889,-86.2513889
-12.18041,26.4006
12.1,-85.3666667
12.22587,-15.45662
12.2316667,102.5133333
12.236392,-68.334445
12.2387911,109.1967488
-12.2481002,-41.6209774
-12.2554649,-38.9542874
12.2958104,76.6393805
12.364637,-1.5338639
-12.3666667,13.5333333
-1.2416667,-78.6197222
12.4326,-86.881332
-12.4628198,130.8417694
12.492948,99.6786894
12.5013889,74.99
12.52458,-70.026459
-12.5570843,-41.3920641
12.56777,-70.022148
-12.6161807,-47.8836495
12.62439,-87.129784
-1.2653859,116.8312
-12.6556384,141.8538878
12.65,-8.0
12.6683333,101.275
12.7283333,101.0663889
-12.7666667,15.7333333
-12.7806,45.2278
1.2800945,103.8509491
-12.8423994,45.1857186
-1.285,29.685
12.9141417,74.8559568
12.9165167,79.1324986
-1.2920659,36.8219462
12.9275,100.8752778
-12.96827,28.633699
-12.9703817,-38.512382
12.9715987,77.5945627
-1.2973326,-47.9221325
13.060422,80.249583
13.1119444,99.9438889
13.1327898,-61.182562
13.1357369,78.1325603
13.269188,80.2637192
13.30272,-87.194107
-13.3041667,-72.1166667
-13.32351,-71.9618069
13.3333333,103.8333333
13.3619444,100.9791667
13.4530556,-16.5775
13.4683333,144.7988889
13.47848,-16.67552
13.4833333,7.1
13.483889,144.776667
-13.50342,-39.0464499
-13.525,-71.9722222
-1.3553199,-48.3432032
13.5686111,100.5616667
13.58111,102.9795989
13.6058333,100.7061111
13.6287557,79.4191795
13.65,-89.2666667
-1.366826,-48.3721754
13.6833333,-89.2833333
13.726697,-60.951636
13.731,-89.161
13.7410966,-60.941643
13.7522222,100.4938889
13.7572111,121.0581111
-13.7573,-68.144508
13.7829673,109.2196634
13.7966667,-60.915
-13.8333333,-171.75
13.8622222,100.5133333
13.92676,43.482109
13.9325,100.7494444
13.933732,-89.025836
13.941876,121.1644198
13.9438209,76.6160733
-1.3963889,-78.4247222
-13.9833333,33.7833333
13.994143,-61.006863
14.0197222,100.535
14.0313906,122.1130909
-14.06394,-75.743988
14.0833,-87.2167
14.1070716,-89.0728633
14.1699121,121.2440631
14.1876712,121.1250825
-14.2666667,50.1666667
-14.2767345,-38.9988458
14.2977778,-90.7869444
14.2990183,120.9589699
14.3036345,121.0781493
14.3647222,121.0555556
1.436825,103.6020571
14.3833333,120.8833333
14.4081327,121.0414667
14.42197,-16.964279
14.444546,120.9938736
14.45,120.95
14.45423,-87.643044
14.4673541,78.8241339
14.4793095,121.0198229
-14.5223895,132.864982
14.5377516,121.0013794
-1.4550205,-48.5023682
14.553405,-90.735255
1.4553529,125.204697
14.554729,121.0244452
14.55,-90.4166667
14.575,-60.975
14.5794443,121.0359174
14.5864844,121.114876
14.5994146,121.0368893
14.5995124,120.9842195
14.609371,-61.07256
14.6172222,104.4244444
14.624795,-90.532818
14.633501,-91.231324
1.46343,103.7547149
14.637392,-90.6796767
14.65073,121.1028546
14.6580637,120.9839909
14.6625,120.9566667
14.6760413,121.0437003
1.467852,103.9026488
14.6792,-60.9403
14.6927778,-17.4466667
14.6945888,-91.2878998
14.694,-91.272
14.7010556,120.9830225
14.7239015,-91.2590198
-14.7318022,134.7299419
14.7498856,120.9739288
14.75,-17.4
14.7980556,100.6536111
14.836156,-91.521959
-14.8391,-74.940323
-14.8510197,-40.8485458
14.861665,-92.448493
14.930464,-23.512669
14.9711111,102.0997222
14.9,-92.2666667
14.995,103.1033333
14.9961582,74.0505752
1.502789,103.868086
-15.1166667,39.2666667
15.1339535,145.699505
15.1449853,120.5887029
15.2288889,104.8541667
15.2719444,73.9583333
15.304193,-61.384225
1.530976,110.3442199
15.3147222,-91.4761111
15.3200954,44.3070948
15.33957,76.153347
15.352029,44.207456
15.3647083,75.1239547
-15.408193,28.287167
-15.4648026,128.1001426
15.47098,-90.371536
15.4865047,120.973393
15.495602,73.825209
-15.4956398,-44.3625917
15.50167,-88.02774
-15.519569,167.159955
15.550101,32.532241
15.59197,73.808937
-15.5989173,-56.094894
